NRO_RADICADO,NUMERO_EXPEDIENTE,FECHA_ACCIDENTE,ID_ZONA,GRAVEDAD,DESC_CLASE_ACCIDENTE,HORA_ACCIDENTE,AREA,SECTOR,ZONA,DISENO,ESTADO_TIEMPO,VIA_ACCID,POSIBLE_CAUSA
9474,A00001093,dic/02/2017 10:20 a. m.,18,d,Choque,dic/02/2017 10:20 a. m.,1,1,1,2,1,Carrera 52D X Calle 75AB Sur,143
9479,A0000064,ene/25/2018 08:10 a. m.,3,d,Choque,ene/25/2018 08:10 a. m.,1,2,1,1,1,Calle 97 Sur X Carrera 50,143
9480,A00001104,dic/05/2017 08:00 a. m.,18,h,Choque,dic/05/2017 08:00 a. m.,1,1,1,7,1,Calle 77 Sur X Carrera 52A,143
9481,A00001105,dic/05/2017 02:30 p. m.,22,d,Choque,dic/05/2017 02:30 p. m.,1,1,1,2,1,Calle 82 Sur X Carrera 57B,143
9482,A00001102,dic/04/2017 02:00 p. m.,12,d,Choque,dic/04/2017 02:00 p. m.,1,1,1,2,1,Carrera 50 X Calle 95A Sur,143
9483,A00001038,nov/14/2017 11:20 a. m.,20,d,Choque,nov/14/2017 11:20 a. m.,1,1,1,1,1,Carrera 63 X Calle 80 Sur,143
9484,A0000043,ene/17/2018 07:30 a. m.,13,d,Choque,ene/17/2018 07:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 97B Sur,143
9485,A00001110,dic/07/2017 08:50 a. m.,3,d,Choque,dic/07/2017 08:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 88 Sur,143
9486,A00001109,dic/07/2017 05:40 a. m.,3,d,Choque,dic/07/2017 05:40 a. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,143
9487,A00001111,dic/07/2017 11:20 a. m.,14,h,Choque,dic/07/2017 11:20 a. m.,1,1,1,1,1,Carrera 60 X Calle 86 Sur,143
9488,A00001130,dic/13/2017 05:00 p. m.,2,d,Choque,dic/13/2017 05:00 p. m.,1,2,5,1,1,Carrera 48B X Calle 98 Sur,143
9489,A00001115,dic/09/2017 01:10 p. m.,3,d,Otro,dic/09/2017 01:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,143
9490,A00001136,dic/15/2017 06:30 p. m.,4,d,Choque,dic/15/2017 06:30 p. m.,1,1,1,2,1,Carrera 50 X Calle 79C Sur,143
9491,A00001141,dic/16/2017 03:15 p. m.,2,h,Choque,dic/16/2017 03:15 p. m.,1,2,1,7,1,Calle 100 Sur X Carrera 48,143
9492,A00001142,dic/16/2017 08:00 p. m.,13,h,Choque,dic/16/2017 08:00 p. m.,1,2,1,1,1,Carrera 50 X Calle 79B Sur,143
9493,A00001144,dic/14/2017 05:40 a. m.,14,d,Choque,dic/14/2017 05:40 a. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,143
9494,A00001156,dic/20/2017 05:30 p. m.,15,h,Atropello,dic/20/2017 05:30 p. m.,1,1,1,1,1,Carrera 60 X Calle 75AA Sur,143
9470,A0000053,ene/22/2018 12:10 p. m.,8,h,Choque,ene/22/2018 12:10 p. m.,1,1,1,2,1,Carrera 54 X Calle 77 Sur,143
9471,A00001095,dic/03/2017 08:30 p. m.,4,h,Choque,dic/03/2017 08:30 p. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,121
9495,A00001163,dic/22/2017 10:00 p. m.,4,h,Atropello,dic/22/2017 10:00 p. m.,1,2,5,1,1,Carrera 50 X Calle 79C Sur,143
9513,A00001099,dic/04/2017 06:15 a. m.,1,h,Choque,dic/04/2017 06:15 a. m.,1,1,1,1,1,Calle 80 Sur X Carrera 55,103
9514,A00001135,dic/15/2017 12:10 p. m.,1,h,Otro,dic/15/2017 12:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,143
9515,A0000007,ene/04/2018 04:55 p. m.,4,d,Choque,ene/04/2018 04:55 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
9516,A0000009,ene/04/2018 07:05 p. m.,19,h,Choque,ene/04/2018 07:05 p. m.,1,1,1,1,1,Calle 76 Sur X Carrera 52,143
9528,A00001160,dic/22/2017 09:20 a. m.,23,h,Otro,dic/22/2017 09:20 a. m.,1,1,1,1,1,Calle 80 Sur X Carrera 54,102
9533,A00001071,nov/27/2017 04:50 a. m.,23,d,Choque,nov/27/2017 04:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 78 Sur,143
9535,A00001070,nov/27/2017 03:10 p. m.,4,d,Choque,nov/27/2017 03:10 p. m.,1,1,1,10,1,Calle 98 Sur X Carrera 48,143
9536,A00001127,dic/12/2017 05:30 p. m.,3,h,Choque,dic/12/2017 05:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
9549,A00000291,abr/09/2018 06:30 a. m.,26,d,Choque,abr/09/2018 06:30 a. m.,1,1,1,1,1,Calle 74 Sur X Carrera 66,143
9553,A00000315,abr/18/2018 12:00 p. m.,18,d,Choque,abr/18/2018 12:00 p. m.,1,1,1,1,1,Carrera 53 X Calle 77 Sur,143
9554,A0000065,ene/24/2018 06:15 a. m.,14,h,Choque,ene/24/2018 06:15 a. m.,1,1,1,8,1,Carrera 55 X Calle 87 Sur,143
9555,A0000044,ene/17/2018 08:50 a. m.,24,d,Choque,ene/17/2018 08:50 a. m.,1,1,1,1,1,Calle 87 Sur X Carrera 65,143
9556,A0000036,ene/15/2018 07:30 a. m.,2,d,Choque,ene/15/2018 07:30 a. m.,1,3,1,1,1,Calle 96 Sur X Carrera 50,143
9557,A0000034,ene/14/2018 04:20 p. m.,3,h,Caida Ocupante,ene/14/2018 04:20 p. m.,1,1,1,1,1,Carrera 50 X Calle 89 Sur,143
9580,A000829093,jun/02/2018 12:00 p. m.,23,h,Choque,jun/02/2018 12:00 p. m.,1,1,1,1,1,Carrera 55 X Calle 79 Sur,143
9581,A000829094,jun/02/2018 11:00 a. m.,16,h,Caida Ocupante,jun/02/2018 11:00 a. m.,1,1,1,1,1,Calle 87 Sur X Carrera 55,140
9583,A000829095,jun/02/2018 02:00 p. m.,15,d,Choque,jun/02/2018 02:00 p. m.,1,1,1,1,1,Carrera 62A X Calle 74 Sur,143
9584,A000829098,jun/03/2018 07:30 p. m.,3,h,Choque,jun/03/2018 07:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 95 Sur,143
9585,A000829099,jun/04/2018 11:40 a. m.,16,d,Choque,jun/04/2018 11:40 a. m.,1,1,1,1,1,Calle 83 Sur X Carrera 53A,143
9069,A00000385,abr/19/2017 05:00 p. m.,15,h,Choque,abr/19/2017 05:00 p. m.,1,1,1,1,1,Calle 73 Sur X Carrera 63AA,143
9070,A00000386,abr/19/2017 01:00 p. m.,23,d,Choque,abr/19/2017 01:00 p. m.,1,1,1,1,1,Carrera 53 X Calle 75AB Sur,143
9071,A00000229,mar/07/2017 11:40 a. m.,12,d,Choque,mar/07/2017 11:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 96 Sur,143
9072,A00000383,abr/18/2017 12:50 p. m.,8,h,Choque,abr/18/2017 12:50 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 54,143
9080,A00000489,may/17/2017 06:00 p. m.,27,d,Choque,may/17/2017 06:00 p. m.,1,1,1,1,1,Calle 74 Sur X Carrera 54,143
9081,A00000458,may/11/2017 09:40 p. m.,2,h,Choque,may/11/2017 09:40 p. m.,1,1,1,1,1,Autopista 9 X Autopista 9 Sur,143
9082,A00000455,may/11/2017 11:10 a. m.,4,d,Choque,may/11/2017 11:10 a. m.,1,1,1,1,1,Carrera 49 X Calle 79 Sur,143
9083,A00000498,may/20/2017 05:00 p. m.,19,d,Choque,may/20/2017 05:00 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 55,143
9084,A00000488,may/17/2017 03:15 p. m.,3,h,Choque,may/17/2017 03:15 p. m.,1,1,1,1,1,Carrera 50 X Calle 78 Sur,143
9085,A00000486,may/17/2017 09:05 a. m.,5,h,Choque,may/17/2017 09:05 a. m.,1,1,1,1,1,Carrera 55 X Calle 90 Sur,143
9086,A00000480,may/16/2017 06:35 p. m.,8,d,Choque,may/16/2017 06:35 p. m.,1,1,1,2,1,Carrera 54 X Calle 75C Sur,143
9087,A00000479,may/12/2017 03:30 p. m.,2,h,Atropello,may/12/2017 03:30 p. m.,1,1,1,1,1,Carrera 49 X Calle 100 Sur,409
9092,A00000745,ago/08/2017 07:00 a. m.,1,d,Choque,ago/08/2017 07:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
9101,A00000466,may/13/2017 01:00 p. m.,2,h,Choque,may/13/2017 01:00 p. m.,1,1,1,1,1,Carrera 49 X Calle 100 Sur,143
9102,A00000461,may/08/2017 11:40 a. m.,1,d,Choque,may/08/2017 11:40 a. m.,1,1,1,1,1,Calle 79 Sur X Carrera 59,143
9103,A00000449,may/09/2017 08:15 a. m.,24,d,Choque,may/09/2017 08:15 a. m.,1,1,1,1,1,Calle 87A Sur X Carrera 65,143
9104,A00000450,may/09/2017 02:10 p. m.,23,d,Choque,may/09/2017 02:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
9105,A00000445,may/09/2017 07:50 p. m.,3,d,Choque,may/09/2017 07:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
9106,A00000443,may/06/2017 09:22 p. m.,20,h,Atropello,may/06/2017 09:22 p. m.,1,1,1,1,1,Calle 81 Sur X Carrera 63,143
9107,A00000440,may/05/2017 03:10 p. m.,3,h,Choque,may/05/2017 03:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
9108,A00000436,may/05/2017 07:00 a. m.,19,h,Choque,may/05/2017 07:00 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 56D,143
9109,A00000428,may/02/2017 08:10 p. m.,27,h,Choque,may/02/2017 08:10 p. m.,1,1,1,1,1,Carrera 54 X Calle 75 Sur,143
9110,A00000424,may/02/2017 06:10 p. m.,3,d,Choque,may/02/2017 06:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,143
9111,A00000470,may/14/2017 10:40 a. m.,18,h,Choque,may/14/2017 10:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,143
9112,A00000221,mar/03/2017 12:00 p. m.,14,h,Caida Ocupante,mar/03/2017 12:00 p. m.,1,1,1,1,1,Carrera 55 X Calle 87 Sur,140
9113,A00000505,may/23/2017 06:15 p. m.,2,h,Choque,may/23/2017 06:15 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
9114,A00000506,may/22/2017 06:50 a. m.,6,h,Choque,may/22/2017 06:50 a. m.,1,1,1,2,1,Carrera 55 X Calle 80 Sur,143
9115,A00000509,may/19/2017 03:30 p. m.,3,d,Choque,may/19/2017 03:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
9116,A00000512,may/22/2017 07:10 p. m.,22,d,Choque,may/22/2017 07:10 p. m.,1,1,1,1,1,Calle 82 Sur X Carrera 57,143
9120,A00000442,may/06/2017 03:10 p. m.,19,d,Choque,may/06/2017 03:10 p. m.,1,1,1,1,1,Carrera 60 X Calle 77 Sur,143
11720,A000001010,dic/05/2019 05:45 a. m.,14,h,Caida Ocupante,dic/05/2019 05:45 a. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,143
11879,A0000000037,ene/19/2020 05:50 p. m.,1,h,Atropello,ene/19/2020 05:50 p. m.,1,3,1,2,1,Calle 80 Sur X Carrera 60,157
11899,A0000000069,ene/27/2020 09:00 a. m.,14,h,Choque,ene/27/2020 09:00 a. m.,1,1,1,2,1,Carrera 55 X Calle 87 Sur,157
11900,A0000000073,ene/28/2020 05:30 p. m.,3,d,Choque,ene/28/2020 05:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 79 Sur,157
11901,A0000000081,ene/30/2020 06:20 p. m.,4,h,Choque,ene/30/2020 06:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,145
11902,A0000000091,feb/01/2020 09:30 a. m.,2,h,Choque,feb/01/2020 09:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,112
11903,A0000000094,feb/02/2020 01:05 p. m.,2,h,Choque,feb/02/2020 01:05 p. m.,1,1,1,1,1,Carrera 50 X Calle 100C Sur,146
11904,A0000000099,feb/04/2020 06:40 p. m.,19,d,Choque,feb/04/2020 06:40 p. m.,1,1,1,2,1,Calle 77 Sur X Carrera 57B,112
11905,A0000000102,feb/08/2020 07:00 p. m.,7,h,Caida Ocupante,feb/08/2020 07:00 p. m.,1,1,1,1,1,Calle 83C Sur X Carrera 56,157
11977,A000001049,dic/18/2019 07:40 p. m.,18,h,Choque,dic/18/2019 07:40 p. m.,1,2,1,1,1,Carrera 54 X Calle 77 Sur,112
11978,A0000000229,mar/16/2020 11:25 a. m.,18,d,Choque,mar/16/2020 11:25 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 50,112
11979,A000001038,dic/13/2019 07:30 p. m.,26,d,Choque,dic/13/2019 07:30 p. m.,1,1,1,2,1,Carrera 59 X Calle 83A Sur,157
11980,A000001045,dic/18/2019 10:40 p. m.,26,d,Choque,dic/18/2019 10:40 p. m.,1,1,1,1,1,Carrera 62 X Calle 82 Sur,115
12006,A000001021,dic/09/2019 06:00 p. m.,26,h,Otro,dic/09/2019 06:00 p. m.,1,2,1,1,1,Carrera 54 X Calle 76 Sur,157
12007,A001187647,jul/02/2020 06:20 a. m.,7,h,Caida Ocupante,jul/02/2020 06:20 a. m.,1,1,1,1,1,Carrera 56 X Calle 82 Sur,139
12008,A001187652,jul/06/2020 06:00 a. m.,14,h,Caida Ocupante,jul/06/2020 06:00 a. m.,1,1,1,1,1,Carrera 55 X Calle 83C Sur,306
12009,A001187653,jul/06/2020 05:20 p. m.,27,h,Choque,jul/06/2020 05:20 p. m.,1,2,1,1,1,Carrera 54 X Calle 75AB Sur,112
12010,A001187654,jul/07/2020 02:10 p. m.,2,h,Caida Ocupante,jul/07/2020 02:10 p. m.,1,1,1,1,1,Calle 100B Sur X Carrera 48,157
12011,A001187655,jul/07/2020 09:15 p. m.,3,h,Atropello,jul/07/2020 09:15 p. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,112
12035,A000001024,dic/11/2019 02:50 p. m.,1,h,Choque,dic/11/2019 02:50 p. m.,1,3,4,1,1,Carrera 48 X Calle 100 Sur,157
12036,A000001043,dic/15/2019 03:00 p. m.,1,h,Atropello,dic/15/2019 03:00 p. m.,1,3,4,1,1,Carrera 48 X Calle 100 Sur,409
12042,A0000000106,feb/05/2020 07:00 a. m.,2,h,Caida Ocupante,feb/05/2020 07:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 100D Sur,304
12043,A0000000120,feb/10/2020 05:00 p. m.,21,h,Caida Ocupante,feb/10/2020 05:00 p. m.,1,1,1,1,1,Carrera 62 X Calle 87 Sur,139
12047,A0000000127,feb/12/2020 09:20 a. m.,19,h,Caida Ocupante,feb/12/2020 09:20 a. m.,1,1,1,1,1,Carrera 57B X Calle 76 Sur,157
12049,A0000000129,feb/13/2020 08:40 p. m.,27,h,Caida Ocupante,feb/13/2020 08:40 p. m.,1,1,1,1,1,Carrera 54 Sur X Calle 74,101
12051,A0000000132,feb/15/2020 05:30 p. m.,15,h,Volcamiento,feb/15/2020 05:30 p. m.,1,1,1,1,2,Calle 75B X Carrera 62A,303
12053,A0000000133,feb/13/2020 05:30 a. m.,14,d,Volcamiento,feb/13/2020 05:30 a. m.,1,2,1,2,1,Carrera 50 X Calle 97B Sur,157
12061,A0000000286,may/05/2020 11:15 a. m.,26,d,Choque,may/05/2020 11:15 a. m.,1,1,1,1,1,Calle 73 Sur X Carrera 65,103
12062,A0000000287,may/06/2020 05:10 p. m.,3,h,Choque,may/06/2020 05:10 p. m.,1,3,1,1,1,Carrera 50 X Calle 79 Sur,121
12063,A0000000288,may/06/2020 05:35 a. m.,2,h,Choque,may/06/2020 05:35 a. m.,1,2,1,1,1,Carrera 50 X Calle 100 Sur,104
12064,A0000000289,may/07/2020 01:50 p. m.,4,d,Choque,may/07/2020 01:50 p. m.,1,2,1,1,1,Carrera 50 X Calle 79 Sur,103
12065,A000001020,dic/08/2019 09:50 a. m.,1,d,Choque,dic/08/2019 09:50 a. m.,1,1,1,1,1,Calle 81 Sur X Carrera 60,157
12075,A000001014,dic/07/2019 09:40 a. m.,12,h,Atropello,dic/07/2019 09:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 96A Sur,143
12085,A0000000238,mar/20/2020 05:40 p. m.,6,d,Choque,mar/20/2020 05:40 p. m.,1,1,1,1,1,Carrera 55 X Calle 82 Sur,143
12086,A0000000239,mar/21/2020 09:45 a. m.,22,d,Choque,mar/21/2020 09:45 a. m.,1,1,1,1,1,Carrera 60 X Calle 83A Sur,112
12088,A0000000240,mar/23/2020 06:00 p. m.,1,d,Choque,mar/23/2020 06:00 p. m.,1,1,1,1,1,Calle 79 Sur X Carrera 59,143
12090,A0000000241,mar/24/2020 12:45 p. m.,22,h,Atropello,mar/24/2020 12:45 p. m.,1,1,1,1,1,Carrera 56D X Calle 80 Sur,143
12092,A0000000242,mar/25/2020 06:05 a. m.,22,d,Choque,mar/25/2020 06:05 a. m.,1,1,1,1,1,Carrera 59 X Calle 82 Sur,134
12094,A000000504,ago/13/2020 05:10 a. m.,2,h,Caida Ocupante,ago/13/2020 05:10 a. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,304
12111,A0000000245,mar/28/2020 11:20 a. m.,21,h,Caida Ocupante,mar/28/2020 11:20 a. m.,1,1,1,1,1,Carrera 62 X Calle 87 Sur,157
12125,A0000000222,mar/15/2020 12:30 a. m.,27,h,Caida Ocupante,mar/15/2020 12:30 a. m.,1,1,1,1,1,Carrera 54 X Calle 75AA,143
12129,A000000351,may/28/2020 11:10 a. m.,2,h,Choque,may/28/2020 11:10 a. m.,1,2,4,1,1,Carrera 48 X Calle 100,157
12130,A000000352,jun/03/2020 12:50 p. m.,17,d,Choque,jun/03/2020 12:50 p. m.,1,1,1,1,1,Carrera 55 X Calle 79,112
12131,A000000353,jun/03/2020 12:40 p. m.,14,d,Choque,jun/03/2020 12:40 p. m.,1,1,1,1,1,Carrera 55 X Calle 83B Sur,112
12132,A000000354,jun/04/2020 06:30 p. m.,2,d,Choque,jun/04/2020 06:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 98A Sur,116
12133,A000000356,jun/04/2020 08:05 a. m.,2,d,Choque,jun/04/2020 08:05 a. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,143
12135,A0000000250,abr/02/2020 07:10 p. m.,3,d,Choque,abr/02/2020 07:10 p. m.,1,2,1,1,1,Carrera 50 X Calle 79 Sur,112
12136,A0000000251,abr/03/2020 09:08 p. m.,3,h,Choque,abr/03/2020 09:08 p. m.,1,1,1,1,1,Carrera 50 X Calle 96B Sur,101
12138,A0000000252,abr/06/2020 05:00 p. m.,26,h,Caida Ocupante,abr/06/2020 05:00 p. m.,1,1,1,1,1,Carrera 66 X Calle 74 Sur,157
12139,A0000000253,abr/06/2020 02:30 p. m.,3,h,Choque,abr/06/2020 02:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 91 Sur,121
12140,A0000000254,abr/07/2020 02:00 p. m.,5,d,Choque,abr/07/2020 02:00 p. m.,1,1,1,1,1,Calle 95 Sur X Carrera 60,116
12141,A0000000255,abr/08/2020 03:50 p. m.,19,d,Choque,abr/08/2020 03:50 p. m.,1,1,1,1,1,Calle 75AA Sur X Carrera 62,121
11072,A00000428,may/26/2019 08:10 p. m.,8,h,Caida Ocupante,may/26/2019 08:10 p. m.,1,1,1,1,1,Carrera 55 X Calle 77 Sur,143
11073,A00000429,may/27/2019 07:10 a. m.,3,d,Choque,may/27/2019 07:10 a. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
11074,A00000968,dic/03/2018 05:40 a. m.,19,h,Choque,dic/03/2018 05:40 a. m.,1,1,1,1,1,Carrera 54 X Calle 77 Sur,143
11075,A00000998,dic/09/2018 02:40 a. m.,2,d,Choque,dic/09/2018 02:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,143
11118,A00000471,jun/07/2019 04:40 p. m.,1,d,Choque,jun/07/2019 04:40 p. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,106
11119,A00000470,jun/07/2019 04:30 p. m.,1,d,Choque,jun/07/2019 04:30 p. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,121
11125,A00000800,oct/01/2018 03:10 p. m.,3,m,Choque,oct/01/2018 03:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 98 Sur,143
11127,A00000128,feb/11/2019 11:30 a. m.,23,d,Choque,feb/11/2019 11:30 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 53,143
11132,A00000088,feb/01/2019 10:20 p. m.,23,d,Otro,feb/01/2019 10:20 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 51,143
11136,A00000129,feb/11/2019 08:30 a. m.,24,d,Choque,feb/11/2019 08:30 a. m.,1,1,1,1,1,Calle 86 Sur X Carrera 63,143
11137,A00000477,jun/12/2019 03:20 p. m.,14,h,Caida Ocupante,jun/12/2019 03:20 p. m.,1,1,1,1,1,Carrera 50 X Calle 88 Sur,140
11138,A00000494,jun/17/2019 09:50 a. m.,3,h,Choque,jun/17/2019 09:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 91 Sur,140
11139,A00000478,jun/12/2019 10:55 p. m.,3,d,Choque,jun/12/2019 10:55 p. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,140
11140,A00000479,jun/12/2019 07:40 a. m.,3,d,Choque,jun/12/2019 07:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,140
11141,A00000480,jun/12/2019 08:10 p. m.,3,h,Caida Ocupante,jun/12/2019 08:10 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 50,140
11142,A00000482,jun/14/2019 10:15 a. m.,19,h,Otro,jun/14/2019 10:15 a. m.,1,1,1,1,1,Carrera 57A X Calle 76B Sur,140
11143,A00000483,jun/14/2019 05:00 p. m.,12,d,Choque,jun/14/2019 05:00 p. m.,1,1,1,1,1,Calle 94B Sur X Carrera 50,143
11144,A00000484,jun/14/2019 07:50 a. m.,9,h,Caida Ocupante,jun/14/2019 07:50 a. m.,1,1,1,1,1,Calle 74 Sur X Carrera 54,140
11145,A00000939,nov/21/2018 07:45 a. m.,3,d,Choque,nov/21/2018 07:45 a. m.,1,1,1,1,1,Carrera 50 X Calle 83C Sur,143
11147,A00000780,sept/25/2018 05:15 p. m.,8,d,Choque,sept/25/2018 05:15 p. m.,1,1,1,1,1,Calle 79 Sur X Carrera 55,143
11158,A00000990,dic/07/2018 05:40 a. m.,22,h,Atropello,dic/07/2018 05:40 a. m.,1,1,1,1,1,Calle 80 Sur X Carrera 56,143
11159,A00000058,ene/24/2019 04:00 p. m.,17,h,Atropello,ene/24/2019 04:00 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 57A,143
11180,A00000510,jun/26/2019 12:20 a. m.,3,h,Choque,jun/26/2019 12:20 a. m.,1,1,1,2,1,Carrera 50 X Calle 88 Sur,143
11181,A00000511,jun/26/2019 06:50 a. m.,2,h,Choque,jun/26/2019 06:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,143
11182,A00000512,jun/26/2019 03:30 p. m.,1,h,Choque,jun/26/2019 03:30 p. m.,1,1,1,2,1,Carrera 63 X Calle 82 Sur,143
11183,A00000513,jun/26/2019 08:00 p. m.,4,h,Choque,jun/26/2019 08:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
11184,A00000515,jun/27/2019 02:10 p. m.,2,d,Otro,jun/27/2019 02:10 p. m.,1,1,1,1,1,Calle 100 Sur X Carrera 48,140
11185,A00000516,jun/27/2019 02:00 p. m.,19,h,Atropello,jun/27/2019 02:00 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 59B,409
11186,A00000517,jun/27/2019 08:45 a. m.,12,d,Choque,jun/27/2019 08:45 a. m.,1,1,1,2,1,Carrera 503 X Calle 95 Sur,143
11190,A00000523,jun/29/2019 02:25 p. m.,2,h,Choque,jun/29/2019 02:25 p. m.,1,1,1,7,1,Calle 100 Sur X Carrera 48 Sur,143
11191,A00000524,jun/30/2019 04:30 p. m.,26,d,Choque,jun/30/2019 04:30 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 59,143
11192,A00000526,jun/30/2019 08:40 p. m.,11,h,Caida Ocupante,jun/30/2019 08:40 p. m.,1,1,1,1,1,Calle 81 X Carrera 65,140
11206,A00000181,feb/28/2019 02:10 p. m.,18,h,Choque,feb/28/2019 02:10 p. m.,1,1,1,1,1,Carrera 52 X Calle 75AB Sur,143
11209,A00000554,jul/10/2019 03:30 p. m.,24,d,Otro,jul/10/2019 03:30 p. m.,1,1,1,1,1,Carrera 62 X Calle 87 Sur,140
11210,A00000536,jun/29/2019 05:50 p. m.,3,h,Atropello,jun/29/2019 05:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 94 Sur,409
11211,A00000537,jul/03/2019 12:10 p. m.,24,d,Choque,jul/03/2019 12:10 p. m.,1,1,1,1,1,Carrera 62 X Calle 86 Sur,143
11212,A00000535,jul/03/2019 06:30 a. m.,23,h,Caida Ocupante,jul/03/2019 06:30 a. m.,1,1,1,1,1,Carrera 54 X Calle 80 Sur,140
11213,A00000538,jul/04/2019 11:15 a. m.,19,h,Caida Ocupante,jul/04/2019 11:15 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 57,140
11214,A00000545,jul/06/2019 11:50 a. m.,3,h,Choque,jul/06/2019 11:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 88 Sur,140
11215,A00000548,jul/07/2019 09:40 a. m.,14,h,Caida Ocupante,jul/07/2019 09:40 a. m.,1,1,1,1,1,Calle 83C Sur X Carrera 50,140
11216,A00000546,jul/06/2019 03:00 p. m.,3,h,Choque,jul/06/2019 03:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 83 Sur,143
11219,A00000559,jul/10/2019 04:40 p. m.,2,d,Choque,jul/10/2019 04:40 p. m.,1,1,1,1,1,Calle 98 X Carrera 48,143
11237,A00000563,jul/13/2019 08:30 a. m.,3,d,Choque,jul/13/2019 08:30 a. m.,1,1,1,1,1,Calle 79C Sur X Carrera 52,143
11238,A00000131,feb/13/2019 08:45 a. m.,22,h,Choque,feb/13/2019 08:45 a. m.,1,1,1,1,1,Calle 82 Sur X Carrera 57,143
11240,A00000562,jul/13/2019 08:00 a. m.,14,d,Choque,jul/13/2019 08:00 a. m.,1,1,1,1,1,Carrera 53C X Calle 83DD,143
11241,A00000573,jul/17/2019 05:20 p. m.,3,h,Choque,jul/17/2019 05:20 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
11242,A00000572,jul/16/2019 02:05 p. m.,2,h,Choque,jul/16/2019 02:05 p. m.,1,1,1,1,1,Carrera 50 X Calle 48,143
11267,A00000070,ene/26/2019 09:50 p. m.,26,h,Choque,ene/26/2019 09:50 p. m.,1,1,1,1,1,Calle 75 Sur X Carrera 54,143
11291,A00000601,jul/24/2019 08:30 p. m.,22,h,Otro,jul/24/2019 08:30 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 57,140
11292,A00000602,jul/27/2019 09:50 p. m.,4,d,Choque,jul/27/2019 09:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 48,143
11293,A00000603,jul/26/2019 03:10 p. m.,1,d,Choque,jul/26/2019 03:10 p. m.,1,1,1,1,1,Carrera 61 X Calle 77 Sur,143
